OrderID,ProductID,Quantity,LineTotal,Category,Region,Country,OrderStatus,TotalAmount
ORD00000133,PROD00048,5,279.77,Books,Central,UK,Completed,65.11
ORD00000133,PROD00048,1,51.33,Fashion,Central,UK,Completed,65.11
ORD00000134,PROD00433,3,165.39,Books,South,Canada,Completed,195.81
ORD00000134,PROD00433,5,1446.14,Office Supplies,South,Canada,Completed,195.81
ORD00000134,PROD00433,1,227.35,Home & Kitchen,South,Canada,Completed,195.81
ORD00000135,PROD00473,1,394.38,Automotive,North,India,Completed,300.34
ORD00000135,PROD00473,2,198.59,Home & Kitchen,North,India,Completed,300.34
ORD00000135,PROD00473,2,1395.78,Books,North,India,Completed,300.34
ORD00000135,PROD00473,1,68.43,Pet Supplies,North,India,Completed,300.34
ORD00000135,PROD00473,1,116.93,Books,North,India,Completed,300.34
ORD00000136,PROD00106,1,142.13,Home & Kitchen,Central,USA,Completed,633.87
ORD00000136,PROD00106,16,478.4,Toys,Central,USA,Completed,633.87
ORD00000137,PROD00373,5,646.95,Home & Kitchen,South,Germany,Completed,732.62
ORD00000137,PROD00373,4,695.28,Toys,South,Germany,Completed,732.62
ORD00000137,PROD00373,4,1364.68,Home & Kitchen,South,Germany,Completed,732.62
ORD00000137,PROD00373,1,57.89,Pet Supplies,South,Germany,Completed,732.62
ORD00000138,PROD00294,3,168.29,Sports,North,India,Pending,312.52
ORD00000138,PROD00294,5,570.4,Office Supplies,North,India,Pending,312.52
ORD00000138,PROD00294,1,94.07,Home & Kitchen,North,India,Pending,312.52
ORD00000138,PROD00294,1,118.5,Automotive,North,India,Pending,312.52
ORD00000139,PROD00177,2,339.66,Beauty,East,UK,Completed,165.91
ORD00000139,PROD00177,4,469.72,Office Supplies,East,UK,Completed,165.91
ORD00000139,PROD00177,1,72.24,Automotive,East,UK,Completed,165.91
ORD00000139,PROD00177,2,352.72,Beauty,East,UK,Completed,165.91
ORD00000139,PROD00177,1,87.74,Fashion,East,UK,Completed,165.91
ORD00000140,PROD00135,3,189.93,Sports,West,Germany,Completed,218.39
ORD00000141,PROD00495,5,339.44,Sports,Central,Germany,Cancelled,210.1
ORD00000141,PROD00495,5,336.5,Electronics,Central,Germany,Cancelled,210.1
ORD00000141,PROD00495,2,386.2,Toys,Central,Germany,Cancelled,210.1
ORD00000141,PROD00495,3,955.53,Pet Supplies,Central,Germany,Cancelled,210.1
ORD00000141,PROD00495,1,62.52,Fashion,Central,Germany,Cancelled,210.1
ORD00000142,PROD00125,1,369.58,Toys,North,India,Cancelled,16.75
ORD00000143,PROD00178,3,252.68,Sports,South,France,Shipped,65.5
ORD00000143,PROD00178,3,345.6,Home & Kitchen,South,France,Shipped,65.5
ORD00000143,PROD00178,5,492.85,Beauty,South,France,Shipped,65.5
ORD00000143,PROD00178,1,107.79,Office Supplies,South,France,Shipped,65.5
ORD00000144,PROD00095,2,91.44,Beauty,Central,France,Completed,281.76
ORD00000144,PROD00095,1,174.56,Sports,Central,France,Completed,281.76
ORD00000145,PROD00488,2,125.98,Fashion,Central,Germany,Completed,94.72
ORD00000145,PROD00488,1,64.32,Pet Supplies,Central,Germany,Completed,94.72
ORD00000146,PROD00006,5,310.65,Electronics,East,Japan,Completed,3.72
ORD00000146,PROD00006,1,107.52,Automotive,East,Japan,Completed,3.72
ORD00000146,PROD00006,1,136.2,Home & Kitchen,East,Japan,Completed,3.72
ORD00000146,PROD00006,1,491.63,Books,East,Japan,Completed,3.72
ORD00000147,PROD00461,1,191.24,Sports,North,France,Completed,411
ORD00000147,PROD00461,1,142.77,Fashion,North,France,Completed,411
ORD00000148,PROD00107,1,193.1,Toys,Central,Canada,Completed,4.79
ORD00000149,PROD00061,4,610.2,Office Supplies,South,UK,Completed,158.93
ORD00000149,PROD00061,1,287.41,Toys,South,UK,Completed,158.93
ORD00000150,PROD00058,5,385.9,Toys,East,USA,Pending,198.97
ORD00000150,PROD00058,1,91.68,Office Supplies,East,USA,Pending,198.97
ORD00000151,PROD00076,2,219.98,Electronics,Central,UK,Completed,511.22
ORD00000151,PROD00076,1,237.66,Automotive,Central,UK,Completed,511.22
ORD00000151,PROD00076,5,393.75,Home & Kitchen,Central,UK,Completed,511.22
ORD00000151,PROD00076,5,230.98,Fashion,Central,UK,Completed,511.22
ORD00000151,PROD00076,1,104.49,Electronics,Central,UK,Completed,511.22
ORD00000152,PROD00129,5,1116.09,Beauty,North,USA,Completed,169.11
ORD00000152,PROD00129,1,147.56,Books,North,USA,Completed,169.11
ORD00000152,PROD00129,4,110.56,Toys,North,USA,Completed,169.11
ORD00000152,PROD00129,4,198.73,Pet Supplies,North,USA,Completed,169.11
ORD00000152,PROD00129,1,90.87,Fashion,North,USA,Completed,169.11
ORD00000153,PROD00091,4,593.96,Automotive,West,Japan,Cancelled,23.08
ORD00000153,PROD00091,2,295.02,Pet Supplies,West,Japan,Cancelled,23.08
ORD00000153,PROD00091,1,206.21,Pet Supplies,West,Japan,Cancelled,23.08
ORD00000154,PROD00177,3,536.31,Beauty,West,Germany,Completed,150.09
ORD00000154,PROD00177,4,448.44,Beauty,West,Germany,Completed,150.09
ORD00000154,PROD00177,2,662.52,Automotive,West,Germany,Completed,150.09
ORD00000154,PROD00177,1,113.15,Pet Supplies,West,Germany,Completed,150.09
ORD00000155,PROD00188,3,1436.34,Pet Supplies,Central,Japan,Completed,883.26
ORD00000155,PROD00188,5,396.78,Home & Kitchen,Central,Japan,Completed,883.26
ORD00000155,PROD00188,5,2205.62,Beauty,Central,Japan,Completed,883.26
ORD00000155,PROD00188,1,160.89,Beauty,Central,Japan,Completed,883.26
ORD00000156,PROD00359,5,419.18,Books,East,Australia,Completed,2473.2
ORD00000156,PROD00359,1,97.82,Pet Supplies,East,Australia,Completed,2473.2
ORD00000156,PROD00359,8,1649.66,Pet Supplies,East,Australia,Completed,2473.2
ORD00000157,PROD00135,4,227.92,Sports,East,Germany,Completed,105.35
ORD00000157,PROD00135,1,43.99,Office Supplies,East,Germany,Completed,105.35
ORD00000157,PROD00135,5,170.25,Office Supplies,East,Germany,Completed,105.35
ORD00000157,PROD00135,1,441.12,Beauty,East,Germany,Completed,105.35
ORD00000158,PROD00003,5,335.88,Sports,North,Germany,Completed,121.81
ORD00000158,PROD00003,5,240.7,Sports,North,Germany,Completed,121.81
ORD00000158,PROD00003,2,150.86,Sports,North,Germany,Completed,121.81
ORD00000158,PROD00003,1,52.15,Books,North,Germany,Completed,121.81
ORD00000159,PROD00210,3,693.72,Home & Kitchen,West,Japan,Completed,1100.71
ORD00000159,PROD00210,1,187.23,Sports,West,Japan,Completed,1100.71
ORD00000159,PROD00210,5,1678.1,Toys,West,Japan,Completed,1100.71
ORD00000159,PROD00210,4,1241.76,Office Supplies,West,Japan,Completed,1100.71
ORD00000159,PROD00210,1,250.17,Automotive,West,Japan,Completed,1100.71
ORD00000160,PROD00250,3,134.04,Pet Supplies,West,France,Completed,74.42
ORD00000160,PROD00250,1,54.68,Office Supplies,West,France,Completed,74.42
ORD00000161,PROD00183,1,140.72,Electronics,East,USA,Completed,106.09
ORD00000161,PROD00183,1,136.67,Books,East,USA,Completed,106.09
ORD00000161,PROD00183,1,314.95,Pet Supplies,East,USA,Completed,106.09
ORD00000161,PROD00183,1,98.57,Beauty,East,USA,Completed,106.09
ORD00000162,PROD00450,4,803.49,Toys,North,Canada,Completed,116.78
ORD00000162,PROD00450,4,624.74,Pet Supplies,North,Canada,Completed,116.78
ORD00000162,PROD00450,1,85.1,Electronics,North,Canada,Completed,116.78
ORD00000163,PROD00451,1,120.9,Office Supplies,West,UK,Completed,8.13
ORD00000163,PROD00451,5,336.5,Electronics,West,UK,Completed,8.13
ORD00000163,PROD00451,1,124.88,Home & Kitchen,West,UK,Completed,8.13
ORD00000164,PROD00145,3,338.13,Home & Kitchen,East,France,Completed,95.74
ORD00000164,PROD00145,5,486.05,Office Supplies,East,France,Completed,95.74
ORD00000164,PROD00145,4,174.16,Office Supplies,East,France,Completed,95.74
ORD00000164,PROD00145,1,40.06,Office Supplies,East,France,Completed,95.74
ORD00000165,PROD00280,2,246.84,Home & Kitchen,Central,USA,Completed,125.7
ORD00000165,PROD00280,4,228.82,Electronics,Central,USA,Completed,125.7
ORD00000165,PROD00280,5,611.6,Toys,Central,USA,Completed,125.7
ORD00000165,PROD00280,1,40.75,Books,Central,USA,Completed,125.7
ORD00000166,PROD00420,1,197.84,Books,Central,Canada,Completed,116.27
ORD00000167,PROD00495,3,203.66,Sports,Central,Australia,Completed,372.87
ORD00000167,PROD00495,4,342.04,Automotive,Central,Australia,Completed,372.87
ORD00000167,PROD00495,4,661.47,Sports,Central,Australia,Completed,372.87
ORD00000167,PROD00495,1,144.39,Pet Supplies,Central,Australia,Completed,372.87
ORD00000167,PROD00495,1,77.2,Sports,Central,Australia,Completed,372.87
ORD00000168,PROD00447,1,211.31,Toys,West,UK,Completed,46.04
ORD00000169,PROD00319,1,156.52,Automotive,Central,France,Completed,293.35
ORD00000170,PROD00189,2,361.76,Sports,West,Japan,Completed,7.2
ORD00000170,PROD00189,5,873.9,Books,West,Japan,Completed,7.2
ORD00000170,PROD00189,2,292.54,Electronics,West,Japan,Completed,7.2
ORD00000170,PROD00189,1,74.54,Office Supplies,West,Japan,Completed,7.2
ORD00000170,PROD00189,1,201.35,Toys,West,Japan,Completed,7.2
ORD00000171,PROD00238,1,285.28,Toys,South,France,Completed,263.92
ORD00000171,PROD00238,3,521.46,Toys,South,France,Completed,263.92
ORD00000171,PROD00238,3,123.7,Sports,South,France,Completed,263.92
ORD00000171,PROD00238,1,636.89,Automotive,South,France,Completed,263.92
ORD00000172,PROD00365,4,233.8,Pet Supplies,West,USA,Completed,19.13
ORD00000172,PROD00365,2,224.07,Automotive,West,USA,Completed,19.13
ORD00000172,PROD00365,2,59.38,Office Supplies,West,USA,Completed,19.13
ORD00000172,PROD00365,1,115.92,Books,West,USA,Completed,19.13
ORD00000173,PROD00058,5,328.01,Toys,South,UK,Completed,866.95
ORD00000173,PROD00058,5,1156.3,Electronics,South,UK,Completed,866.95
ORD00000173,PROD00058,4,82.56,Fashion,South,UK,Completed,866.95
ORD00000173,PROD00058,1,90.26,Automotive,South,UK,Completed,866.95
ORD00000174,PROD00224,2,229.33,Pet Supplies,North,Australia,Shipped,435.16
ORD00000174,PROD00224,1,231.18,Automotive,North,Australia,Shipped,435.16
ORD00000174,PROD00224,5,651.01,Home & Kitchen,North,Australia,Shipped,435.16
ORD00000174,PROD00224,2,599.36,Pet Supplies,North,Australia,Shipped,435.16
ORD00000174,PROD00224,1,347.13,Fashion,North,Australia,Shipped,435.16
ORD00000175,PROD00361,1,115.15,Fashion,East,UK,Completed,76.72
ORD00000176,PROD00271,5,878.3,Office Supplies,Central,France,Completed,414.6
ORD00000176,PROD00271,5,482.55,Office Supplies,Central,France,Completed,414.6
ORD00000176,PROD00271,2,224.62,Books,Central,France,Completed,414.6
ORD00000176,PROD00271,4,393,Automotive,Central,France,Completed,414.6
ORD00000176,PROD00271,1,83.41,Pet Supplies,Central,France,Completed,414.6
ORD00000177,PROD00091,1,126.22,Automotive,East,France,Completed,89.47
ORD00000178,PROD00271,1,149.31,Office Supplies,North,Japan,Completed,1472.21
ORD00000178,PROD00271,24,1167.26,Toys,North,Japan,Completed,1472.21
ORD00000179,PROD00256,2,189.99,Books,South,France,Completed,454.08
ORD00000179,PROD00256,4,602.57,Toys,South,France,Completed,454.08
ORD00000179,PROD00256,1,82.22,Pet Supplies,South,France,Completed,454.08
ORD00000180,PROD00019,3,319.17,Beauty,North,France,Completed,325.34
ORD00000181,PROD00386,4,602.57,Toys,North,India,Completed,351.02
ORD00000181,PROD00386,1,341.17,Home & Kitchen,North,India,Completed,351.02
ORD00000182,PROD00134,1,332.26,Automotive,West,UK,Completed,44.99
ORD00000183,PROD00219,4,1325.04,Automotive,South,UK,Completed,99.89
ORD00000183,PROD00219,4,586.74,Fashion,South,UK,Completed,99.89
ORD00000183,PROD00219,1,125.25,Office Supplies,South,UK,Completed,99.89
ORD00000184,PROD00418,1,87.55,Fashion,East,Canada,Completed,12.8
ORD00000184,PROD00418,5,152.33,Pet Supplies,East,Canada,Completed,12.8
ORD00000184,PROD00418,3,475.71,Toys,East,Canada,Completed,12.8
ORD00000184,PROD00418,1,64.12,Sports,East,Canada,Completed,12.8
ORD00000185,PROD00476,5,371.1,Beauty,Central,France,Completed,63.25
ORD00000185,PROD00476,1,38.24,Books,Central,France,Completed,63.25
ORD00000186,PROD00161,1,92.42,Beauty,Central,France,Completed,209.06
ORD00000186,PROD00161,1,79.82,Beauty,Central,France,Completed,209.06
ORD00000186,PROD00161,4,393.26,Home & Kitchen,Central,France,Completed,209.06
ORD00000186,PROD00161,1,407.06,Home & Kitchen,Central,France,Completed,209.06
ORD00000187,PROD00158,4,972.04,Home & Kitchen,Central,India,Completed,251.41
ORD00000187,PROD00158,4,220.76,Automotive,Central,India,Completed,251.41
ORD00000187,PROD00158,3,673.77,Office Supplies,Central,India,Completed,251.41
ORD00000187,PROD00158,1,66.48,Books,Central,India,Completed,251.41
ORD00000188,PROD00304,1,48.47,Books,West,UK,Completed,1.79
ORD00000188,PROD00304,1,106.35,Books,West,UK,Completed,1.79
ORD00000189,PROD00078,3,324.33,Home & Kitchen,Central,Japan,Completed,56.95
ORD00000189,PROD00078,1,385.41,Office Supplies,Central,Japan,Completed,56.95
ORD00000190,PROD00098,1,103.39,Sports,West,France,Completed,246.42
ORD00000190,PROD00098,4,356.2,Home & Kitchen,West,France,Completed,246.42
ORD00000190,PROD00098,1,89.54,Home & Kitchen,West,France,Completed,246.42
ORD00000191,PROD00007,7,764.68,Home & Kitchen,North,Canada,Completed,780.6
ORD00000192,PROD00426,4,218.72,Office Supplies,South,India,Completed,154.97
ORD00000192,PROD00426,1,91.68,Office Supplies,South,India,Completed,154.97
ORD00000192,PROD00426,5,290.83,Pet Supplies,South,India,Completed,154.97
ORD00000192,PROD00426,1,111.76,Books,South,India,Completed,154.97
ORD00000193,PROD00283,5,1176.65,Books,North,Germany,Completed,106.7
ORD00000193,PROD00283,2,458.24,Pet Supplies,North,Germany,Completed,106.7
ORD00000193,PROD00283,5,373.2,Sports,North,Germany,Completed,106.7
ORD00000193,PROD00283,4,849.96,Sports,North,Germany,Completed,106.7
ORD00000193,PROD00283,1,405.7,Office Supplies,North,Germany,Completed,106.7
ORD00000194,PROD00070,2,327.88,Fashion,North,USA,Completed,133.15
ORD00000194,PROD00070,2,124.66,Sports,North,USA,Completed,133.15
ORD00000194,PROD00070,1,518.97,Beauty,North,USA,Completed,133.15
ORD00000194,PROD00070,1,52.98,Sports,North,USA,Completed,133.15
ORD00000194,PROD00070,1,355.6,Beauty,North,USA,Completed,133.15
ORD00000195,PROD00238,3,1006.86,Toys,North,India,Completed,202.12
ORD00000195,PROD00238,3,249.52,Fashion,North,India,Completed,202.12
ORD00000195,PROD00238,2,599.36,Pet Supplies,North,India,Completed,202.12
ORD00000195,PROD00238,1,34.64,Books,North,India,Completed,202.12
ORD00000196,PROD00163,2,80.5,Books,West,USA,Completed,25.44
ORD00000196,PROD00163,1,99.65,Books,West,USA,Completed,25.44
ORD00000197,PROD00308,1,605.05,Automotive,West,UK,Completed,79.48
ORD00000198,PROD00161,1,92.42,Beauty,Central,USA,Completed,119.05
ORD00000199,PROD00240,3,3012.19,Home & Kitchen,North,Japan,Completed,1021.04
ORD00000199,PROD00240,1,62.87,Beauty,North,Japan,Completed,1021.04
ORD00000200,PROD00219,5,1407.86,Automotive,Central,Canada,Completed,10.06
ORD00000200,PROD00219,3,397.43,Office Supplies,Central,Canada,Completed,10.06
ORD00000200,PROD00219,1,57.2,Electronics,Central,Canada,Completed,10.06
ORD00000200,PROD00219,3,517.44,Home & Kitchen,Central,Canada,Completed,10.06
ORD00000200,PROD00219,1,43.66,Sports,Central,Canada,Completed,10.06
ORD00000201,PROD00088,5,561.6,Sports,South,France,Completed,38.31
ORD00000201,PROD00088,3,164.04,Office Supplies,South,France,Completed,38.31
ORD00000201,PROD00088,1,81.26,Sports,South,France,Completed,38.31
ORD00000202,PROD00111,3,1634.42,Fashion,East,Canada,Completed,5.94
ORD00000202,PROD00111,1,122.73,Pet Supplies,East,Canada,Completed,5.94
ORD00000202,PROD00111,1,43.07,Electronics,East,Canada,Completed,5.94
ORD00000202,PROD00111,2,296.06,Books,East,Canada,Completed,5.94
ORD00000202,PROD00111,1,109.51,Fashion,East,Canada,Completed,5.94
ORD00000203,PROD00044,5,889.34,Sports,Central,UK,Completed,85.11
ORD00000203,PROD00044,1,219.54,Office Supplies,Central,UK,Completed,85.11
ORD00000203,PROD00044,4,1280.64,Books,Central,UK,Completed,85.11
ORD00000203,PROD00044,1,122.39,Books,Central,UK,Completed,85.11
ORD00000204,PROD00019,5,505.35,Beauty,South,UK,Completed,282.08
ORD00000204,PROD00019,5,503.24,Sports,South,UK,Completed,282.08
ORD00000204,PROD00019,3,86.59,Pet Supplies,South,UK,Completed,282.08
ORD00000204,PROD00019,1,200.87,Toys,South,UK,Completed,282.08
ORD00000205,PROD00211,1,421.25,Automotive,West,UK,Completed,24.23
ORD00000206,PROD00283,3,705.99,Books,Central,France,Completed,15.6
ORD00000206,PROD00283,5,349.69,Sports,Central,France,Completed,15.6
ORD00000206,PROD00283,5,410.3,Office Supplies,Central,France,Completed,15.6
ORD00000206,PROD00283,1,118.01,Beauty,Central,France,Completed,15.6
ORD00000207,PROD00420,2,395.68,Books,South,Germany,Completed,259.92
ORD00000207,PROD00420,2,173.72,Office Supplies,South,Germany,Completed,259.92
ORD00000207,PROD00420,4,762.76,Toys,South,Germany,Completed,259.92
ORD00000207,PROD00420,4,122.84,Toys,South,Germany,Completed,259.92
ORD00000207,PROD00420,1,78.75,Home & Kitchen,South,Germany,Completed,259.92
ORD00000208,PROD00234,1,147.13,Automotive,North,UK,Completed,2.29
ORD00000209,PROD00327,5,362.95,Pet Supplies,East,France,Completed,11.37
ORD00000209,PROD00327,1,136.75,Home & Kitchen,East,France,Completed,11.37
ORD00000210,PROD00206,5,795.3,Books,Central,UK,Completed,668.24
ORD00000210,PROD00206,1,157.42,Automotive,Central,UK,Completed,668.24
ORD00000211,PROD00493,5,403.92,Automotive,North,UK,Completed,510.05
ORD00000212,PROD00154,1,250.17,Automotive,Central,USA,Shipped,640.6
ORD00000212,PROD00154,2,145.08,Pet Supplies,Central,USA,Shipped,640.6
ORD00000212,PROD00154,1,70.14,Fashion,Central,USA,Shipped,640.6
ORD00000212,PROD00154,2,198.22,Toys,Central,USA,Shipped,640.6
ORD00000212,PROD00154,1,113.85,Home & Kitchen,Central,USA,Shipped,640.6
ORD00000213,PROD00141,2,197.14,Beauty,South,Australia,Completed,242.66
ORD00000214,PROD00134,1,282.42,Automotive,West,Australia,Completed,96.59
ORD00000214,PROD00134,1,105.69,Office Supplies,West,Australia,Completed,96.59
ORD00000214,PROD00134,1,74.22,Beauty,West,Australia,Completed,96.59
ORD00000214,PROD00134,3,346.57,Toys,West,Australia,Completed,96.59
ORD00000214,PROD00134,1,110.82,Pet Supplies,West,Australia,Completed,96.59
ORD00000215,PROD00499,1,379.23,Office Supplies,North,Canada,Completed,12.22
ORD00000216,PROD00487,4,705.44,Beauty,South,USA,Completed,218.14
ORD00000216,PROD00487,1,50.82,Sports,South,USA,Completed,218.14
ORD00000217,PROD00301,3,494.82,Automotive,West,USA,Completed,164.4
ORD00000217,PROD00301,2,61.42,Toys,West,USA,Completed,164.4
ORD00000217,PROD00301,3,336.96,Sports,West,USA,Completed,164.4
ORD00000217,PROD00301,1,87.69,Office Supplies,West,USA,Completed,164.4
ORD00000218,PROD00165,1,140.89,Books,East,Japan,Completed,214.73
ORD00000219,PROD00394,1,149.1,Office Supplies,South,France,Completed,305.17
ORD00000220,PROD00363,2,206.4,Automotive,Central,France,Completed,47.46
ORD00000220,PROD00363,3,342.69,Sports,Central,France,Completed,47.46
ORD00000220,PROD00363,5,267.71,Fashion,Central,France,Completed,47.46
ORD00000220,PROD00363,2,87.32,Sports,Central,France,Completed,47.46
ORD00000220,PROD00363,1,63.59,Pet Supplies,Central,France,Completed,47.46
ORD00000221,PROD00007,7,649.98,Home & Kitchen,West,France,Shipped,800.26
ORD00000222,PROD00475,5,433.95,Office Supplies,South,Japan,Completed,282.49
ORD00000222,PROD00475,1,68.43,Beauty,South,Japan,Completed,282.49
ORD00000222,PROD00475,3,1500.81,Fashion,South,Japan,Completed,282.49
ORD00000222,PROD00475,3,239,Office Supplies,South,Japan,Completed,282.49
ORD00000222,PROD00475,1,252.41,Sports,South,Japan,Completed,282.49
ORD00000223,PROD00327,4,290.36,Pet Supplies,North,Japan,Completed,1051.28
ORD00000223,PROD00327,1,188.93,Toys,North,Japan,Completed,1051.28
ORD00000223,PROD00327,4,1460.52,Office Supplies,North,Japan,Completed,1051.28
