OrderID,OrderDate,CustomerID,TotalAmount,OrderStatus,ShippingDate,DeliveryDate,Country,Region,Category
ORD00000268,15/09/2024,CUST003708,238.08,Completed,19/09/2024,24/09/2024,Japan,South,Toys
ORD00000269,01/02/2025,CUST001362,44.37,Completed,06/02/2025,14/02/2025,France,South,Fashion
ORD00000270,21/04/2022,CUST004818,76.49,Completed,25/04/2022,03/05/2022,UK,West,Sports
ORD00000271,05/04/2020,CUST003709,102.87,Completed,06/04/2020,15/04/2020,Canada,North,Electronics
ORD00000272,19/05/2023,CUST000023,180.54,Completed,23/05/2023,31/05/2023,USA,East,Fashion
ORD00000273,17/08/2024,CUST000178,133.54,Completed,19/08/2024,22/08/2024,France,West,Sports
ORD00000274,27/02/2021,CUST004629,61.16,Completed,01/03/2021,06/03/2021,UK,East,Books
ORD00000275,01/02/2022,CUST000637,122.21,Completed,04/02/2022,11/02/2022,France,West,Pet Supplies
ORD00000276,02/09/2022,CUST000267,1.11,Completed,05/09/2022,08/09/2022,Japan,North,Sports
ORD00000277,23/07/2026,CUST001845,37.85,Shipped,25/07/2026,,Australia,Central,Automotive
ORD00000278,28/11/2023,CUST001577,671.7,Completed,30/11/2023,03/12/2023,India,North,Toys
ORD00000279,18/11/2021,CUST002005,16.4,Completed,21/11/2021,26/11/2021,Japan,South,Automotive
ORD00000280,12/03/2024,CUST002715,312.63,Shipped,15/03/2024,,France,East,Sports
ORD00000281,31/08/2020,CUST000930,261.52,Shipped,05/09/2020,,Japan,East,Home & Kitchen
ORD00000282,15/07/2022,CUST002766,75.37,Completed,18/07/2022,21/07/2022,Japan,East,Toys
ORD00000283,14/07/2022,CUST003317,110.45,Completed,19/07/2022,26/07/2022,UK,Central,Pet Supplies
ORD00000284,02/05/2022,CUST001587,147.26,Completed,04/05/2022,09/05/2022,India,West,Electronics
ORD00000285,21/04/2023,CUST002018,462.25,Pending,25/04/2023,,Australia,North,Fashion
ORD00000286,22/08/2026,CUST003496,1023.38,Completed,24/08/2026,27/08/2026,France,North,Fashion
ORD00000287,21/11/2023,CUST004623,422.68,Returned,26/11/2023,02/12/2023,France,Central,Toys
ORD00000288,16/05/2021,CUST001035,12.12,Completed,19/05/2021,23/05/2021,USA,West,Beauty
ORD00000289,24/10/2021,CUST004750,168.9,Completed,25/10/2021,02/11/2021,USA,North,Pet Supplies
ORD00000290,17/09/2026,CUST003218,191.55,Pending,20/09/2026,,Japan,West,Pet Supplies
ORD00000291,10/11/2026,CUST004925,305.2,Completed,15/11/2026,18/11/2026,Canada,North,Electronics
ORD00000292,27/04/2021,CUST001169,6.63,Cancelled,,,Canada,East,Fashion
ORD00000293,02/07/2024,CUST001623,73.86,Completed,03/07/2024,10/07/2024,UK,South,Home & Kitchen
ORD00000294,05/08/2026,CUST003045,559.01,Completed,08/08/2026,11/08/2026,Germany,East,Books
ORD00000295,21/04/2024,CUST001494,157.02,Completed,26/04/2024,03/05/2024,Japan,East,Office Supplies
ORD00000296,15/01/2021,CUST004640,38.65,Pending,17/01/2021,,India,East,Toys
ORD00000297,01/11/2023,CUST000802,150.75,Completed,06/11/2023,15/11/2023,Japan,West,Toys
ORD00000298,02/01/2025,CUST000623,502.14,Completed,04/01/2025,12/01/2025,Japan,East,Pet Supplies
ORD00000299,08/08/2022,CUST003284,257.8,Pending,10/08/2022,,Japan,Central,Office Supplies
ORD00000300,27/01/2023,CUST003879,59.13,Completed,30/01/2023,08/02/2023,Germany,North,Automotive
ORD00000301,28/10/2022,CUST003139,24.5,Shipped,29/10/2022,,France,North,Home & Kitchen
ORD00000302,04/08/2021,CUST000209,41.58,Completed,09/08/2021,19/08/2021,UK,North,Office Supplies
ORD00000303,25/07/2022,CUST000217,609.26,Completed,26/07/2022,31/07/2022,India,East,Home & Kitchen
ORD00000304,23/12/2025,CUST002201,375.17,Shipped,26/12/2025,,Germany,West,Toys
ORD00000305,12/01/2023,CUST000501,140.62,Completed,14/01/2023,18/01/2023,USA,South,Toys
ORD00000306,14/09/2020,CUST002899,95.42,Shipped,16/09/2020,,France,South,Beauty
ORD00000307,23/12/2023,CUST000082,145.41,Completed,26/12/2023,01/01/2024,Australia,North,Home & Kitchen
ORD00000308,25/07/2021,CUST000823,303.82,Completed,30/07/2021,06/08/2021,Japan,West,Office Supplies
ORD00000309,31/08/2022,CUST000405,140.17,Shipped,05/09/2022,,Japan,North,Automotive
ORD00000310,10/06/2025,CUST004844,38.26,Completed,14/06/2025,21/06/2025,UK,South,Fashion
ORD00000311,24/03/2025,CUST004960,41.33,Completed,26/03/2025,02/04/2025,Japan,West,Books
ORD00000312,21/06/2021,CUST001257,106.24,Completed,22/06/2021,28/06/2021,UK,North,Sports
ORD00000313,07/11/2022,CUST002633,706.93,Completed,12/11/2022,17/11/2022,Canada,East,Sports
ORD00000314,31/01/2020,CUST002479,26.05,Completed,05/02/2020,08/02/2020,India,East,Books
ORD00000315,02/11/2024,CUST004037,747.7,Completed,06/11/2024,12/11/2024,Australia,West,Beauty
ORD00000316,05/05/2022,CUST001921,253.27,Completed,07/05/2022,16/05/2022,India,East,Automotive
ORD00000317,22/12/2023,CUST000781,90.81,Shipped,25/12/2023,,Canada,Central,Toys
ORD00000318,22/08/2020,CUST001360,3.79,Completed,25/08/2020,01/09/2020,Australia,Central,Toys
ORD00000319,09/11/2024,CUST002253,39.55,Shipped,10/11/2024,,India,North,Electronics
ORD00000320,28/09/2023,CUST004125,306.81,Completed,01/10/2023,07/10/2023,UK,East,Beauty
ORD00000321,26/01/2026,CUST001408,67.2,Completed,29/01/2026,08/02/2026,Japan,Central,Books
ORD00000322,06/07/2021,CUST003314,84.33,Completed,08/07/2021,15/07/2021,Germany,Central,Automotive
ORD00000323,17/06/2024,CUST003951,185.42,Completed,19/06/2024,24/06/2024,Japan,West,Toys
ORD00000324,24/01/2024,CUST002500,289.9,Shipped,26/01/2024,,India,West,Office Supplies
ORD00000325,30/07/2023,CUST003058,35.66,Completed,31/07/2023,09/08/2023,Japan,North,Office Supplies
ORD00000326,22/11/2021,CUST004551,105.83,Completed,24/11/2021,02/12/2021,UK,North,Home & Kitchen
ORD00000327,05/02/2020,CUST000871,47.26,Completed,10/02/2020,19/02/2020,USA,West,Beauty
ORD00000328,19/11/2021,CUST002457,157.59,Completed,23/11/2021,02/12/2021,Australia,West,Automotive
ORD00000329,11/02/2022,CUST004825,254.24,Shipped,14/02/2022,,France,Central,Automotive
ORD00000330,22/02/2020,CUST000743,13.75,Completed,24/02/2020,01/03/2020,UK,South,Pet Supplies
ORD00000331,25/01/2023,CUST000715,306.47,Completed,28/01/2023,02/02/2023,Germany,East,Beauty
ORD00000332,30/08/2026,CUST000094,425.65,Completed,31/08/2026,09/09/2026,UK,North,Fashion
ORD00000333,03/06/2024,CUST001395,214.72,Completed,07/06/2024,16/06/2024,Japan,North,Books
ORD00000334,20/06/2024,CUST000003,320.5,Pending,23/06/2024,,Canada,South,Office Supplies
ORD00000335,04/11/2023,CUST000432,165.46,Completed,09/11/2023,15/11/2023,India,Central,Toys
ORD00000336,28/01/2022,CUST000547,21.98,Completed,01/02/2022,04/02/2022,Australia,South,Sports
ORD00000337,17/03/2020,CUST001898,91.97,Completed,22/03/2020,26/03/2020,USA,Central,Electronics
ORD00000338,12/06/2026,CUST001800,261.27,Completed,14/06/2026,20/06/2026,Japan,South,Electronics
ORD00000339,15/01/2026,CUST001456,306.51,Completed,17/01/2026,27/01/2026,Germany,West,Office Supplies
ORD00000340,18/01/2021,CUST000712,44.53,Completed,23/01/2021,26/01/2021,UK,Central,Sports
ORD00000341,10/07/2020,CUST003440,300.62,Pending,11/07/2020,,Canada,South,Fashion
ORD00000342,11/08/2021,CUST003780,127.48,Completed,15/08/2021,23/08/2021,UK,South,Sports
ORD00000343,26/06/2024,CUST002302,23.86,Completed,30/06/2024,09/07/2024,India,West,Sports
ORD00000344,12/08/2020,CUST003884,60.52,Shipped,16/08/2020,,USA,West,Fashion
ORD00000345,20/05/2024,CUST002306,371.24,Completed,22/05/2024,30/05/2024,USA,South,Office Supplies
ORD00000346,12/02/2020,CUST000121,113.7,Completed,17/02/2020,27/02/2020,UK,South,Office Supplies
ORD00000347,11/12/2021,CUST001638,140.46,Completed,14/12/2021,24/12/2021,Japan,West,Toys
ORD00000348,09/10/2024,CUST001202,629.44,Completed,11/10/2024,17/10/2024,France,North,Beauty
ORD00000349,22/03/2022,CUST003362,53.02,Completed,23/03/2022,30/03/2022,Germany,East,Electronics
ORD00000350,05/03/2023,CUST000764,111.56,Completed,09/03/2023,15/03/2023,Japan,Central,Toys
ORD00000351,10/02/2021,CUST003188,252.64,Completed,13/02/2021,20/02/2021,Australia,Central,Home & Kitchen
ORD00000352,21/04/2021,CUST001611,296.53,Completed,25/04/2021,05/05/2021,India,South,Toys
ORD00000353,09/05/2024,CUST004288,302.81,Completed,12/05/2024,21/05/2024,France,West,Toys
ORD00000354,09/05/2020,CUST003457,176.57,Completed,11/05/2020,18/05/2020,Australia,North,Home & Kitchen
ORD00000355,07/01/2022,CUST000369,13.51,Shipped,10/01/2022,,Japan,Central,Office Supplies
ORD00000356,11/10/2020,CUST003878,216.93,Shipped,14/10/2020,,UK,West,Automotive
ORD00000357,13/02/2021,CUST004192,42.8,Completed,18/02/2021,22/02/2021,Germany,West,Books
ORD00000358,18/07/2025,CUST004626,79.84,Completed,20/07/2025,25/07/2025,Germany,South,Pet Supplies
ORD00000359,17/06/2020,CUST001382,25.92,Completed,20/06/2020,30/06/2020,USA,West,Pet Supplies
ORD00000360,14/06/2023,CUST002185,120.63,Completed,17/06/2023,27/06/2023,Canada,South,Automotive
ORD00000361,20/11/2021,CUST001795,58.62,Completed,23/11/2021,01/12/2021,Germany,Central,Books
ORD00000362,15/03/2022,CUST004105,65.46,Completed,19/03/2022,29/03/2022,UK,Central,Electronics
ORD00000363,24/05/2026,CUST000089,50.61,Completed,26/05/2026,02/06/2026,Canada,West,Pet Supplies
ORD00000364,04/01/2026,CUST003029,105.15,Completed,06/01/2026,11/01/2026,USA,West,Fashion
ORD00000365,08/09/2024,CUST004583,234.35,Completed,13/09/2024,23/09/2024,Canada,North,Sports
ORD00000366,09/12/2021,CUST001621,119.85,Completed,14/12/2021,21/12/2021,USA,South,Sports
ORD00000367,15/09/2020,CUST000100,44.82,Completed,16/09/2020,22/09/2020,USA,North,Books
ORD00000368,13/08/2025,CUST002763,433.24,Completed,16/08/2025,23/08/2025,Germany,South,Toys
ORD00000369,15/12/2021,CUST000749,462.37,Completed,19/12/2021,25/12/2021,France,South,Home & Kitchen
ORD00000370,08/08/2023,CUST004834,324.25,Completed,13/08/2023,16/08/2023,UK,West,Home & Kitchen
ORD00000371,10/07/2026,CUST001806,185.98,Completed,14/07/2026,21/07/2026,Japan,North,Toys
ORD00000372,16/10/2024,CUST000409,382.55,Completed,19/10/2024,28/10/2024,Germany,West,Home & Kitchen
ORD00000373,19/01/2021,CUST002406,17.81,Completed,21/01/2021,28/01/2021,Canada,East,Home & Kitchen
ORD00000374,03/02/2023,CUST001739,26.08,Completed,07/02/2023,16/02/2023,France,North,Home & Kitchen
ORD00000375,03/12/2020,CUST004442,63.15,Completed,07/12/2020,15/12/2020,USA,South,Home & Kitchen
ORD00000376,29/08/2024,CUST002101,453.01,Completed,02/09/2024,07/09/2024,Japan,West,Beauty
ORD00000377,07/05/2024,CUST001916,73.93,Completed,11/05/2024,15/05/2024,Japan,North,Books
ORD00000378,15/02/2024,CUST002433,14.81,Completed,16/02/2024,19/02/2024,USA,Central,Home & Kitchen
ORD00000379,01/09/2020,CUST001222,14.64,Completed,05/09/2020,10/09/2020,India,Central,Fashion
ORD00000380,20/06/2026,CUST000902,689.38,Completed,21/06/2026,28/06/2026,UK,Central,Books
ORD00000381,02/10/2023,CUST000336,236.87,Completed,06/10/2023,15/10/2023,India,East,Office Supplies
ORD00000382,24/03/2020,CUST002377,24.74,Completed,26/03/2020,04/04/2020,UK,South,Books
ORD00000383,16/05/2020,CUST002765,73.71,Completed,17/05/2020,23/05/2020,France,North,Beauty
ORD00000384,24/12/2024,CUST002188,281.24,Completed,28/12/2024,03/01/2025,UK,South,Pet Supplies
ORD00000385,15/05/2022,CUST000222,188.08,Completed,19/05/2022,29/05/2022,India,Central,Toys
ORD00000386,14/05/2022,CUST000183,46.84,Completed,18/05/2022,22/05/2022,UK,South,Pet Supplies
ORD00000387,22/02/2026,CUST001112,608.5,Completed,24/02/2026,05/03/2026,UK,South,Fashion
ORD00000388,07/08/2024,CUST003895,100.75,Completed,12/08/2024,16/08/2024,France,Central,Automotive
ORD00000389,21/11/2026,CUST000133,570.26,Completed,26/11/2026,05/12/2026,USA,West,Sports
ORD00000390,09/09/2023,CUST001787,3.79,Completed,14/09/2023,17/09/2023,Canada,Central,Toys
ORD00000391,05/05/2024,CUST003857,121.76,Completed,07/05/2024,13/05/2024,India,Central,Books
ORD00000392,01/06/2023,CUST001386,95.94,Completed,06/06/2023,16/06/2023,India,North,Office Supplies
ORD00000393,25/06/2024,CUST000198,209.47,Completed,28/06/2024,06/07/2024,Japan,Central,Home & Kitchen
ORD00000394,30/03/2020,CUST002480,6.45,Completed,04/04/2020,08/04/2020,Australia,North,Books
ORD00000395,08/02/2025,CUST000481,412.97,Completed,11/02/2025,20/02/2025,Australia,East,Books
ORD00000396,14/11/2020,CUST004466,35.87,Completed,18/11/2020,28/11/2020,USA,North,Books
ORD00000397,01/05/2020,CUST003336,100.82,Completed,05/05/2020,08/05/2020,India,East,Beauty
ORD00000398,12/10/2020,CUST003295,176.3,Completed,14/10/2020,17/10/2020,Canada,North,Pet Supplies
ORD00000399,27/04/2025,CUST001571,250.1,Completed,02/05/2025,06/05/2025,France,Central,Fashion
ORD00000400,09/05/2026,CUST004396,469.02,Completed,11/05/2026,16/05/2026,Australia,East,Fashion
ORD00000401,10/09/2024,CUST002645,299.45,Completed,12/09/2024,18/09/2024,Germany,East,Beauty
ORD00000402,14/03/2025,CUST000741,130.87,Completed,18/03/2025,21/03/2025,Japan,Central,Automotive
ORD00000403,26/12/2025,CUST003465,713.27,Completed,29/12/2025,03/01/2026,Canada,Central,Home & Kitchen
ORD00000404,17/07/2024,CUST004812,122.42,Completed,20/07/2024,26/07/2024,USA,West,Beauty
ORD00000405,19/08/2026,CUST004388,304.23,Cancelled,,,India,East,Books
ORD00000406,22/12/2020,CUST001945,207.7,Completed,25/12/2020,28/12/2020,USA,North,Electronics
ORD00000407,07/04/2021,CUST002313,61.56,Completed,10/04/2021,19/04/2021,Australia,East,Home & Kitchen
ORD00000408,15/01/2025,CUST000220,94.48,Completed,19/01/2025,23/01/2025,USA,Central,Beauty
ORD00000409,01/12/2026,CUST002786,296.99,Completed,06/12/2026,09/12/2026,Japan,North,Office Supplies
ORD00000410,15/02/2024,CUST002118,386,Completed,20/02/2024,27/02/2024,Australia,North,Office Supplies
ORD00000411,08/08/2022,CUST004600,495.75,Completed,13/08/2022,20/08/2022,France,South,Electronics
ORD00000412,01/10/2022,CUST000445,151.89,Completed,03/10/2022,07/10/2022,UK,East,Office Supplies
ORD00000413,23/03/2025,CUST004414,323.8,Completed,24/03/2025,27/03/2025,Germany,South,Pet Supplies
ORD00000414,01/05/2024,CUST003088,608.92,Completed,04/05/2024,08/05/2024,India,North,Home & Kitchen
ORD00000415,08/11/2023,CUST004323,32.39,Shipped,13/11/2023,,Canada,West,Books
ORD00000416,31/07/2020,CUST000844,34.29,Completed,04/08/2020,11/08/2020,France,South,Automotive
ORD00000417,07/07/2026,CUST001163,568.29,Completed,12/07/2026,15/07/2026,Germany,East,Books
ORD00000418,29/03/2022,CUST003677,296.84,Completed,30/03/2022,02/04/2022,Australia,North,Home & Kitchen
ORD00000419,19/09/2026,CUST001279,705.9,Completed,23/09/2026,26/09/2026,Germany,West,Home & Kitchen
ORD00000420,01/01/2025,CUST000393,139.71,Completed,03/01/2025,06/01/2025,Australia,Central,Home & Kitchen
ORD00000421,21/10/2025,CUST000538,30.31,Completed,25/10/2025,30/10/2025,USA,North,Pet Supplies
ORD00000422,05/12/2025,CUST001357,246.38,Pending,10/12/2025,,France,North,Pet Supplies
ORD00000423,03/03/2026,CUST001425,89.04,Completed,06/03/2026,14/03/2026,France,North,Office Supplies
ORD00000424,03/05/2020,CUST000158,30.78,Completed,07/05/2020,15/05/2020,USA,East,Books
ORD00000425,03/05/2026,CUST001507,512.82,Completed,07/05/2026,11/05/2026,Germany,North,Books
ORD00000426,04/11/2020,CUST003433,11.35,Completed,09/11/2020,13/11/2020,USA,South,Pet Supplies
ORD00000427,22/09/2026,CUST003153,638.55,Completed,23/09/2026,03/10/2026,Canada,Central,Fashion
ORD00000428,21/07/2024,CUST003211,196.01,Completed,23/07/2024,26/07/2024,UK,North,Fashion
ORD00000429,12/12/2025,CUST001094,388.8,Completed,13/12/2025,17/12/2025,USA,Central,Toys
ORD00000430,11/02/2025,CUST000466,24.87,Returned,13/02/2025,22/02/2025,Canada,South,Beauty
ORD00000431,08/03/2022,CUST002168,69.36,Completed,11/03/2022,19/03/2022,UK,West,Beauty
ORD00000432,02/09/2026,CUST003126,33.92,Completed,04/09/2026,12/09/2026,Germany,South,Beauty
ORD00000433,07/11/2025,CUST003970,1380.08,Completed,08/11/2025,11/11/2025,India,North,Toys
ORD00000434,24/04/2023,CUST001169,357.11,Completed,27/04/2023,05/05/2023,Canada,East,Home & Kitchen
ORD00000435,30/05/2022,CUST003341,109.74,Completed,04/06/2022,08/06/2022,India,North,Sports
ORD00000436,01/10/2021,CUST001826,37.96,Completed,05/10/2021,08/10/2021,India,West,Home & Kitchen
ORD00000437,18/01/2022,CUST004517,397.04,Completed,21/01/2022,30/01/2022,Canada,North,Automotive
ORD00000438,28/08/2020,CUST002048,43.59,Completed,02/09/2020,12/09/2020,UK,East,Toys
ORD00000439,04/01/2020,CUST001081,11.9,Completed,07/01/2020,15/01/2020,Germany,North,Books
ORD00000440,28/06/2021,CUST002526,115,Completed,29/06/2021,05/07/2021,Australia,West,Books
ORD00000441,06/10/2024,CUST002096,803.72,Completed,11/10/2024,21/10/2024,Canada,West,Sports
ORD00000442,13/02/2024,CUST002281,0.87,Cancelled,,,Japan,North,Automotive
ORD00000443,26/06/2024,CUST002229,72.69,Completed,01/07/2024,05/07/2024,UK,Central,Beauty
ORD00000444,13/12/2023,CUST004670,885.21,Returned,17/12/2023,23/12/2023,USA,North,Automotive
ORD00000445,21/10/2025,CUST003027,60.76,Pending,24/10/2025,,Japan,West,Home & Kitchen
ORD00000446,26/06/2024,CUST003368,32.12,Returned,28/06/2024,03/07/2024,India,North,Books
ORD00000447,03/08/2022,CUST003506,156.99,Completed,04/08/2022,14/08/2022,UK,North,Books
ORD00000448,11/10/2026,CUST004334,723.45,Completed,15/10/2026,19/10/2026,India,South,Beauty
ORD00000449,13/06/2021,CUST003055,88.89,Completed,18/06/2021,28/06/2021,Australia,South,Home & Kitchen
ORD00000450,14/12/2021,CUST001106,1075.76,Cancelled,,,Canada,West,Home & Kitchen
ORD00000451,31/01/2022,CUST004955,168.13,Completed,05/02/2022,10/02/2022,USA,Central,Beauty
ORD00000452,09/08/2024,CUST004618,20.97,Completed,14/08/2024,23/08/2024,India,North,Sports
ORD00000453,03/09/2024,CUST003262,1359.73,Cancelled,,,Germany,North,Home & Kitchen
ORD00000454,20/05/2026,CUST004780,182.69,Completed,24/05/2026,01/06/2026,France,West,Home & Kitchen
ORD00000455,24/03/2024,CUST005000,86.82,Pending,29/03/2024,,Australia,South,Books
ORD00000456,26/09/2026,CUST001265,296.87,Pending,01/10/2026,,France,West,Toys
ORD00000457,06/10/2026,CUST004491,132.41,Completed,08/10/2026,18/10/2026,USA,South,Home & Kitchen
ORD00000458,25/06/2024,CUST004555,24.16,Completed,30/06/2024,10/07/2024,Germany,South,Toys
ORD00000459,21/01/2025,CUST001535,0.38,Pending,24/01/2025,,Australia,Central,Home & Kitchen
ORD00000460,11/11/2024,CUST000102,220.02,Completed,14/11/2024,21/11/2024,USA,West,Beauty
ORD00000461,21/11/2025,CUST001415,771.87,Completed,22/11/2025,29/11/2025,UK,Central,Books
ORD00000462,26/10/2026,CUST002024,311.93,Completed,27/10/2026,02/11/2026,Canada,East,Fashion
ORD00000463,21/09/2026,CUST000694,2592.88,Returned,23/09/2026,02/10/2026,Canada,North,Sports
ORD00000464,10/02/2020,CUST000241,24.25,Shipped,11/02/2020,,UK,West,Home & Kitchen
ORD00000465,01/04/2023,CUST002438,70.5,Completed,02/04/2023,12/04/2023,India,East,Home & Kitchen
ORD00000466,21/06/2024,CUST001203,46.41,Completed,26/06/2024,30/06/2024,Australia,East,Electronics
ORD00000467,03/06/2023,CUST001859,39.71,Shipped,04/06/2023,,Japan,Central,Books
ORD00000468,29/04/2026,CUST000580,116.21,Completed,01/05/2026,04/05/2026,Australia,East,Fashion
ORD00000469,16/04/2022,CUST004232,272.54,Completed,21/04/2022,26/04/2022,UK,North,Home & Kitchen
ORD00000470,04/02/2026,CUST003851,714.8,Completed,06/02/2026,15/02/2026,India,North,Fashion
ORD00000471,02/09/2023,CUST003144,857.65,Completed,05/09/2023,10/09/2023,USA,Central,Home & Kitchen
ORD00000472,30/04/2023,CUST000094,57.52,Completed,03/05/2023,08/05/2023,UK,North,Office Supplies
ORD00000473,15/08/2020,CUST004249,216.62,Completed,17/08/2020,23/08/2020,Canada,West,Beauty
ORD00000474,06/05/2020,CUST004672,35.72,Returned,10/05/2020,19/05/2020,Australia,West,Fashion
ORD00000475,28/10/2026,CUST000839,44,Pending,02/11/2026,,UK,Central,Home & Kitchen
ORD00000476,07/04/2026,CUST003283,700.97,Pending,09/04/2026,,India,North,Fashion
ORD00000477,17/05/2026,CUST004467,352.03,Completed,18/05/2026,26/05/2026,Australia,Central,Home & Kitchen
ORD00000478,05/07/2024,CUST004375,62.78,Shipped,07/07/2024,,USA,Central,Office Supplies
ORD00000479,14/12/2020,CUST003882,84.61,Completed,17/12/2020,20/12/2020,Japan,South,Sports
ORD00000480,11/01/2025,CUST003347,88.57,Completed,15/01/2025,24/01/2025,Canada,South,Beauty
ORD00000481,31/05/2026,CUST002730,467.03,Completed,04/06/2026,11/06/2026,France,South,Office Supplies
