OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,Discount,LineTotal,Category
ORD00000127-01,ORD00000127,PROD00185,4,97.33,0,389.32,Sports
ORD00000127-02,ORD00000127,PROD00403,2,63.59,0.05,120.82,Pet Supplies
ORD00000127-03,ORD00000127,PROD00085,5,73.97,0.15,314.37,Beauty
ORD00000127-04,ORD00000127,PROD00323,1,73.95,0.15,62.86,Home & Kitchen
ORD00000128-01,ORD00000128,PROD00388,4,148.03,0.1,532.91,Books
ORD00000128-02,ORD00000128,PROD00349,1,116.85,0,116.85,Beauty
ORD00000129-01,ORD00000129,PROD00299,2,72.54,0.1,130.57,Pet Supplies
ORD00000129-02,ORD00000129,PROD00370,2,341.17,0.05,648.22,Home & Kitchen
ORD00000129-03,ORD00000129,PROD00101,5,119.85,0.05,569.29,Toys
ORD00000129-04,ORD00000129,PROD00337,1,68.43,0,68.43,Pet Supplies
ORD00000130-01,ORD00000130,PROD00476,4,74.22,0,296.88,Beauty
ORD00000130-02,ORD00000130,PROD00228,1,58.9,0.15,50.06,Books
ORD00000131-01,ORD00000131,PROD00254,4,56.04,0.05,212.95,Pet Supplies
ORD00000131-02,ORD00000131,PROD00309,8,98.25,0,786,Automotive
ORD00000132-01,ORD00000132,PROD00129,1,248.02,0,248.02,Beauty
ORD00000132-02,ORD00000132,PROD00416,5,30.71,0.15,130.52,Toys
ORD00000132-03,ORD00000132,PROD00255,1,93.58,0,93.58,Books
ORD00000132-04,ORD00000132,PROD00428,1,280.45,0,280.45,Sports
ORD00000133-01,ORD00000133,PROD00048,2,65.78,0,131.56,Fashion
ORD00000133-02,ORD00000133,PROD00111,1,573.48,0.05,544.81,Fashion
ORD00000133-03,ORD00000133,PROD00054,4,407.06,0,1628.24,Home & Kitchen
ORD00000133-04,ORD00000133,PROD00228,5,58.9,0.05,279.77,Books
ORD00000133-05,ORD00000133,PROD00047,1,51.33,0,51.33,Fashion
ORD00000134-01,ORD00000134,PROD00433,3,55.13,0,165.39,Books
ORD00000134-02,ORD00000134,PROD00248,5,304.45,0.05,1446.14,Office Supplies
ORD00000134-03,ORD00000134,PROD00164,1,227.35,0,227.35,Home & Kitchen
ORD00000135-01,ORD00000135,PROD00473,1,394.38,0,394.38,Automotive
ORD00000135-02,ORD00000135,PROD00374,2,104.52,0.05,198.59,Home & Kitchen
ORD00000135-03,ORD00000135,PROD00382,2,697.89,0,1395.78,Books
ORD00000135-04,ORD00000135,PROD00337,1,68.43,0,68.43,Pet Supplies
ORD00000135-05,ORD00000135,PROD00287,1,116.93,0,116.93,Books
ORD00000136-01,ORD00000136,PROD00106,1,142.13,0,142.13,Home & Kitchen
ORD00000136-02,ORD00000136,PROD00103,16,29.9,0,478.4,Toys
ORD00000137-01,ORD00000137,PROD00373,5,136.2,0.05,646.95,Home & Kitchen
ORD00000137-02,ORD00000137,PROD00018,4,173.82,0,695.28,Toys
ORD00000137-03,ORD00000137,PROD00370,4,341.17,0,1364.68,Home & Kitchen
ORD00000137-04,ORD00000137,PROD00415,1,64.32,0.1,57.89,Pet Supplies
ORD00000138-01,ORD00000138,PROD00294,3,62.33,0.1,168.29,Sports
ORD00000138-02,ORD00000138,PROD00049,5,114.08,0,570.4,Office Supplies
ORD00000138-03,ORD00000138,PROD00374,1,104.52,0.1,94.07,Home & Kitchen
ORD00000138-04,ORD00000138,PROD00025,1,118.5,0,118.5,Automotive
ORD00000139-01,ORD00000139,PROD00177,2,178.77,0.05,339.66,Beauty
ORD00000139-02,ORD00000139,PROD00208,4,117.43,0,469.72,Office Supplies
ORD00000139-03,ORD00000139,PROD00236,1,72.24,0,72.24,Automotive
ORD00000139-04,ORD00000139,PROD00487,2,176.36,0,352.72,Beauty
ORD00000139-05,ORD00000139,PROD00065,1,97.49,0.1,87.74,Fashion
ORD00000140-01,ORD00000140,PROD00135,3,63.31,0,189.93,Sports
ORD00000141-01,ORD00000141,PROD00495,5,75.43,0.1,339.44,Sports
ORD00000141-02,ORD00000141,PROD00360,5,67.3,0,336.5,Electronics
ORD00000141-03,ORD00000141,PROD00107,2,193.1,0,386.2,Toys
ORD00000141-04,ORD00000141,PROD00414,3,318.51,0,955.53,Pet Supplies
ORD00000141-05,ORD00000141,PROD00133,1,73.55,0.15,62.52,Fashion
ORD00000142-01,ORD00000142,PROD00125,1,369.58,0,369.58,Toys
ORD00000143-01,ORD00000143,PROD00178,3,88.66,0.05,252.68,Sports
ORD00000143-02,ORD00000143,PROD00468,3,128,0.1,345.6,Home & Kitchen
ORD00000143-03,ORD00000143,PROD00141,5,98.57,0,492.85,Beauty
ORD00000143-04,ORD00000143,PROD00148,1,119.77,0.1,107.79,Office Supplies
ORD00000144-01,ORD00000144,PROD00095,2,45.72,0,91.44,Beauty
ORD00000144-02,ORD00000144,PROD00028,1,205.37,0.15,174.56,Sports
ORD00000145-01,ORD00000145,PROD00488,2,62.99,0,125.98,Fashion
ORD00000145-02,ORD00000145,PROD00415,1,64.32,0,64.32,Pet Supplies
ORD00000146-01,ORD00000146,PROD00006,5,62.13,0,310.65,Electronics
ORD00000146-02,ORD00000146,PROD00404,1,107.52,0,107.52,Automotive
ORD00000146-03,ORD00000146,PROD00373,1,136.2,0,136.2,Home & Kitchen
ORD00000146-04,ORD00000146,PROD00127,1,491.63,0,491.63,Books
ORD00000147-01,ORD00000147,PROD00461,1,212.49,0.1,191.24,Sports
ORD00000147-02,ORD00000147,PROD00239,1,142.77,0,142.77,Fashion
ORD00000148-01,ORD00000148,PROD00107,1,193.1,0,193.1,Toys
ORD00000149-01,ORD00000149,PROD00061,4,169.5,0.1,610.2,Office Supplies
ORD00000149-02,ORD00000149,PROD00187,1,287.41,0,287.41,Toys
ORD00000150-01,ORD00000150,PROD00058,5,77.18,0,385.9,Toys
ORD00000150-02,ORD00000150,PROD00039,1,96.51,0.05,91.68,Office Supplies
ORD00000151-01,ORD00000151,PROD00076,2,109.99,0,219.98,Electronics
ORD00000151-02,ORD00000151,PROD00154,1,250.17,0.05,237.66,Automotive
ORD00000151-03,ORD00000151,PROD00449,5,78.75,0,393.75,Home & Kitchen
ORD00000151-04,ORD00000151,PROD00047,5,51.33,0.1,230.98,Fashion
ORD00000151-05,ORD00000151,PROD00076,1,109.99,0.05,104.49,Electronics
ORD00000152-01,ORD00000152,PROD00129,5,248.02,0.1,1116.09,Beauty
ORD00000152-02,ORD00000152,PROD00159,1,155.33,0.05,147.56,Books
ORD00000152-03,ORD00000152,PROD00416,4,30.71,0.1,110.56,Toys
ORD00000152-04,ORD00000152,PROD00365,4,58.45,0.15,198.73,Pet Supplies
ORD00000152-05,ORD00000152,PROD00167,1,95.65,0.05,90.87,Fashion
ORD00000153-01,ORD00000153,PROD00091,4,148.49,0,593.96,Automotive
ORD00000153-02,ORD00000153,PROD00446,2,173.54,0.15,295.02,Pet Supplies
ORD00000153-03,ORD00000153,PROD00277,1,229.12,0.1,206.21,Pet Supplies
ORD00000154-01,ORD00000154,PROD00177,3,178.77,0,536.31,Beauty
ORD00000154-02,ORD00000154,PROD00291,4,118.01,0.05,448.44,Beauty
ORD00000154-03,ORD00000154,PROD00219,2,331.26,0,662.52,Automotive
ORD00000154-04,ORD00000154,PROD00434,1,113.15,0,113.15,Pet Supplies
ORD00000155-01,ORD00000155,PROD00188,3,503.98,0.05,1436.34,Pet Supplies
ORD00000155-02,ORD00000155,PROD00117,5,93.36,0.15,396.78,Home & Kitchen
ORD00000155-03,ORD00000155,PROD00190,5,518.97,0.15,2205.62,Beauty
ORD00000155-04,ORD00000155,PROD00177,1,178.77,0.1,160.89,Beauty
ORD00000156-01,ORD00000156,PROD00359,5,98.63,0.15,419.18,Books
ORD00000156-02,ORD00000156,PROD00289,1,108.69,0.1,97.82,Pet Supplies
ORD00000156-03,ORD00000156,PROD00277,8,229.12,0.1,1649.66,Pet Supplies
ORD00000157-01,ORD00000157,PROD00135,4,63.31,0.1,227.92,Sports
ORD00000157-02,ORD00000157,PROD00263,1,48.88,0.1,43.99,Office Supplies
ORD00000157-03,ORD00000157,PROD00318,5,40.06,0.15,170.25,Office Supplies
ORD00000157-04,ORD00000157,PROD00190,1,518.97,0.15,441.12,Beauty
ORD00000158-01,ORD00000158,PROD00003,5,74.64,0.1,335.88,Sports
ORD00000158-02,ORD00000158,PROD00253,5,53.49,0.1,240.7,Sports
ORD00000158-03,ORD00000158,PROD00495,2,75.43,0,150.86,Sports
ORD00000158-04,ORD00000158,PROD00031,1,61.35,0.15,52.15,Books
ORD00000159-01,ORD00000159,PROD00210,3,231.24,0,693.72,Home & Kitchen
ORD00000159-02,ORD00000159,PROD00044,1,187.23,0,187.23,Sports
ORD00000159-03,ORD00000159,PROD00238,5,335.62,0,1678.1,Toys
ORD00000159-04,ORD00000159,PROD00432,4,310.44,0,1241.76,Office Supplies
ORD00000159-05,ORD00000159,PROD00154,1,250.17,0,250.17,Automotive
ORD00000160-01,ORD00000160,PROD00250,3,44.68,0,134.04,Pet Supplies
ORD00000160-02,ORD00000160,PROD00426,1,54.68,0,54.68,Office Supplies
ORD00000161-01,ORD00000161,PROD00183,1,156.35,0.1,140.72,Electronics
ORD00000161-02,ORD00000161,PROD00075,1,136.67,0,136.67,Books
ORD00000161-03,ORD00000161,PROD00465,1,314.95,0,314.95,Pet Supplies
ORD00000161-04,ORD00000161,PROD00141,1,98.57,0,98.57,Beauty
ORD00000162-01,ORD00000162,PROD00450,4,236.32,0.15,803.49,Toys
ORD00000162-02,ORD00000162,PROD00446,4,173.54,0.1,624.74,Pet Supplies
ORD00000162-03,ORD00000162,PROD00462,1,100.12,0.15,85.1,Electronics
ORD00000163-01,ORD00000163,PROD00451,1,120.9,0,120.9,Office Supplies
ORD00000163-02,ORD00000163,PROD00360,5,67.3,0,336.5,Electronics
ORD00000163-03,ORD00000163,PROD00094,1,131.45,0.05,124.88,Home & Kitchen
ORD00000164-01,ORD00000164,PROD00145,3,112.71,0,338.13,Home & Kitchen
ORD00000164-02,ORD00000164,PROD00402,5,97.21,0,486.05,Office Supplies
ORD00000164-03,ORD00000164,PROD00010,4,43.54,0,174.16,Office Supplies
ORD00000164-04,ORD00000164,PROD00318,1,40.06,0,40.06,Office Supplies
ORD00000165-01,ORD00000165,PROD00280,2,123.42,0,246.84,Home & Kitchen
ORD00000165-02,ORD00000165,PROD00360,4,67.3,0.15,228.82,Electronics
ORD00000165-03,ORD00000165,PROD00104,5,135.91,0.1,611.6,Toys
ORD00000165-04,ORD00000165,PROD00064,1,40.75,0,40.75,Books
ORD00000166-01,ORD00000166,PROD00420,1,197.84,0,197.84,Books
ORD00000167-01,ORD00000167,PROD00495,3,75.43,0.1,203.66,Sports
ORD00000167-02,ORD00000167,PROD00012,4,95.01,0.1,342.04,Automotive
ORD00000167-03,ORD00000167,PROD00083,4,194.55,0.15,661.47,Sports
ORD00000167-04,ORD00000167,PROD00445,1,144.39,0,144.39,Pet Supplies
ORD00000167-05,ORD00000167,PROD00241,1,81.26,0.05,77.2,Sports
ORD00000168-01,ORD00000168,PROD00447,1,211.31,0,211.31,Toys
ORD00000169-01,ORD00000169,PROD00319,1,173.91,0.1,156.52,Automotive
ORD00000170-01,ORD00000170,PROD00189,2,180.88,0,361.76,Sports
ORD00000170-02,ORD00000170,PROD00288,5,174.78,0,873.9,Books
ORD00000170-03,ORD00000170,PROD00021,2,162.52,0.1,292.54,Electronics
ORD00000170-04,ORD00000170,PROD00332,1,87.69,0.15,74.54,Office Supplies
ORD00000170-05,ORD00000170,PROD00270,1,201.35,0,201.35,Toys
ORD00000171-01,ORD00000171,PROD00238,1,335.62,0.15,285.28,Toys
ORD00000171-02,ORD00000171,PROD00018,3,173.82,0,521.46,Toys
ORD00000171-03,ORD00000171,PROD00109,3,48.51,0.15,123.7,Sports
ORD00000171-04,ORD00000171,PROD00308,1,636.89,0,636.89,Automotive
ORD00000172-01,ORD00000172,PROD00365,4,58.45,0,233.8,Pet Supplies
ORD00000172-02,ORD00000172,PROD00278,2,117.93,0.05,224.07,Automotive
ORD00000172-03,ORD00000172,PROD00216,2,34.93,0.15,59.38,Office Supplies
ORD00000172-04,ORD00000172,PROD00392,1,122.02,0.05,115.92,Books
ORD00000173-01,ORD00000173,PROD00058,5,77.18,0.15,328.01,Toys
ORD00000173-02,ORD00000173,PROD00198,5,231.26,0,1156.3,Electronics
ORD00000173-03,ORD00000173,PROD00371,4,20.64,0,82.56,Fashion
ORD00000173-04,ORD00000173,PROD00012,1,95.01,0.05,90.26,Automotive
ORD00000174-01,ORD00000174,PROD00224,2,120.7,0.05,229.33,Pet Supplies
ORD00000174-02,ORD00000174,PROD00448,1,271.98,0.15,231.18,Automotive
ORD00000174-03,ORD00000174,PROD00348,5,144.67,0.1,651.01,Home & Kitchen
ORD00000174-04,ORD00000174,PROD00494,2,299.68,0,599.36,Pet Supplies
ORD00000174-05,ORD00000174,PROD00245,1,347.13,0,347.13,Fashion
ORD00000175-01,ORD00000175,PROD00361,1,115.15,0,115.15,Fashion
ORD00000176-01,ORD00000176,PROD00271,5,175.66,0,878.3,Office Supplies
ORD00000176-02,ORD00000176,PROD00039,5,96.51,0,482.55,Office Supplies
ORD00000176-03,ORD00000176,PROD00367,2,124.79,0.1,224.62,Books
ORD00000176-04,ORD00000176,PROD00309,4,98.25,0,393,Automotive
ORD00000176-05,ORD00000176,PROD00458,1,83.41,0,83.41,Pet Supplies
ORD00000177-01,ORD00000177,PROD00091,1,148.49,0.15,126.22,Automotive
ORD00000178-01,ORD00000178,PROD00271,1,175.66,0.15,149.31,Office Supplies
ORD00000178-02,ORD00000178,PROD00425,24,54.04,0.1,1167.26,Toys
ORD00000179-01,ORD00000179,PROD00256,2,111.76,0.15,189.99,Books
ORD00000179-02,ORD00000179,PROD00386,4,158.57,0.05,602.57,Toys
ORD00000179-03,ORD00000179,PROD00364,1,91.35,0.1,82.22,Pet Supplies
ORD00000180-01,ORD00000180,PROD00019,3,106.39,0,319.17,Beauty
ORD00000181-01,ORD00000181,PROD00386,4,158.57,0.05,602.57,Toys
ORD00000181-02,ORD00000181,PROD00370,1,341.17,0,341.17,Home & Kitchen
ORD00000182-01,ORD00000182,PROD00134,1,332.26,0,332.26,Automotive
ORD00000183-01,ORD00000183,PROD00219,4,331.26,0,1325.04,Automotive
ORD00000183-02,ORD00000183,PROD00070,4,172.57,0.15,586.74,Fashion
ORD00000183-03,ORD00000183,PROD00170,1,125.25,0,125.25,Office Supplies
ORD00000184-01,ORD00000184,PROD00418,1,87.55,0,87.55,Fashion
ORD00000184-02,ORD00000184,PROD00320,5,32.07,0.05,152.33,Pet Supplies
ORD00000184-03,ORD00000184,PROD00386,3,158.57,0,475.71,Toys
ORD00000184-04,ORD00000184,PROD00495,1,75.43,0.15,64.12,Sports
ORD00000185-01,ORD00000185,PROD00476,5,74.22,0,371.1,Beauty
ORD00000185-02,ORD00000185,PROD00163,1,40.25,0.05,38.24,Books
ORD00000186-01,ORD00000186,PROD00161,1,97.28,0.05,92.42,Beauty
ORD00000186-02,ORD00000186,PROD00179,1,88.69,0.1,79.82,Beauty
ORD00000186-03,ORD00000186,PROD00007,4,109.24,0.1,393.26,Home & Kitchen
ORD00000186-04,ORD00000186,PROD00054,1,407.06,0,407.06,Home & Kitchen
ORD00000187-01,ORD00000187,PROD00158,4,255.8,0.05,972.04,Home & Kitchen
ORD00000187-02,ORD00000187,PROD00375,4,55.19,0,220.76,Automotive
ORD00000187-03,ORD00000187,PROD00060,3,224.59,0,673.77,Office Supplies
ORD00000187-04,ORD00000187,PROD00497,1,73.87,0.1,66.48,Books
ORD00000188-01,ORD00000188,PROD00304,1,48.47,0,48.47,Books
ORD00000188-02,ORD00000188,PROD00496,1,106.35,0,106.35,Books
ORD00000189-01,ORD00000189,PROD00078,3,113.8,0.05,324.33,Home & Kitchen
ORD00000189-02,ORD00000189,PROD00312,1,405.7,0.05,385.41,Office Supplies
ORD00000190-01,ORD00000190,PROD00098,1,103.39,0,103.39,Sports
ORD00000190-02,ORD00000190,PROD00017,4,89.05,0,356.2,Home & Kitchen
ORD00000190-03,ORD00000190,PROD00482,1,105.34,0.15,89.54,Home & Kitchen
ORD00000191-01,ORD00000191,PROD00007,7,109.24,0,764.68,Home & Kitchen
ORD00000192-01,ORD00000192,PROD00426,4,54.68,0,218.72,Office Supplies
ORD00000192-02,ORD00000192,PROD00039,1,96.51,0.05,91.68,Office Supplies
ORD00000192-03,ORD00000192,PROD00337,5,68.43,0.15,290.83,Pet Supplies
ORD00000192-04,ORD00000192,PROD00256,1,111.76,0,111.76,Books
ORD00000193-01,ORD00000193,PROD00283,5,235.33,0,1176.65,Books
ORD00000193-02,ORD00000193,PROD00277,2,229.12,0,458.24,Pet Supplies
ORD00000193-03,ORD00000193,PROD00003,5,74.64,0,373.2,Sports
ORD00000193-04,ORD00000193,PROD00461,4,212.49,0,849.96,Sports
ORD00000193-05,ORD00000193,PROD00312,1,405.7,0,405.7,Office Supplies
ORD00000194-01,ORD00000194,PROD00070,2,172.57,0.05,327.88,Fashion
ORD00000194-02,ORD00000194,PROD00294,2,62.33,0,124.66,Sports
ORD00000194-03,ORD00000194,PROD00190,1,518.97,0,518.97,Beauty
ORD00000194-04,ORD00000194,PROD00294,1,62.33,0.15,52.98,Sports
ORD00000194-05,ORD00000194,PROD00326,1,395.11,0.1,355.6,Beauty
ORD00000195-01,ORD00000195,PROD00238,3,335.62,0,1006.86,Toys
ORD00000195-02,ORD00000195,PROD00418,3,87.55,0.05,249.52,Fashion
ORD00000195-03,ORD00000195,PROD00494,2,299.68,0,599.36,Pet Supplies
ORD00000195-04,ORD00000195,PROD00064,1,40.75,0.15,34.64,Books
ORD00000196-01,ORD00000196,PROD00163,2,40.25,0,80.5,Books
ORD00000196-02,ORD00000196,PROD00453,1,104.89,0.05,99.65,Books
ORD00000197-01,ORD00000197,PROD00308,1,636.89,0.05,605.05,Automotive
ORD00000198-01,ORD00000198,PROD00161,1,97.28,0.05,92.42,Beauty
ORD00000199-01,ORD00000199,PROD00240,3,1056.91,0.05,3012.19,Home & Kitchen
ORD00000199-02,ORD00000199,PROD00085,1,73.97,0.15,62.87,Beauty
ORD00000200-01,ORD00000200,PROD00219,5,331.26,0.15,1407.86,Automotive
ORD00000200-02,ORD00000200,PROD00155,3,139.45,0.05,397.43,Office Supplies
ORD00000200-03,ORD00000200,PROD00360,1,67.3,0.15,57.2,Electronics
ORD00000200-04,ORD00000200,PROD00150,3,172.48,0,517.44,Home & Kitchen
ORD00000200-05,ORD00000200,PROD00109,1,48.51,0.1,43.66,Sports
ORD00000201-01,ORD00000201,PROD00088,5,112.32,0,561.6,Sports
ORD00000201-02,ORD00000201,PROD00426,3,54.68,0,164.04,Office Supplies
ORD00000201-03,ORD00000201,PROD00241,1,81.26,0,81.26,Sports
ORD00000202-01,ORD00000202,PROD00111,3,573.48,0.05,1634.42,Fashion
ORD00000202-02,ORD00000202,PROD00445,1,144.39,0.15,122.73,Pet Supplies
ORD00000202-03,ORD00000202,PROD00175,1,50.67,0.15,43.07,Electronics
ORD00000202-04,ORD00000202,PROD00388,2,148.03,0,296.06,Books
ORD00000202-05,ORD00000202,PROD00172,1,109.51,0,109.51,Fashion
ORD00000203-01,ORD00000203,PROD00044,5,187.23,0.05,889.34,Sports
ORD00000203-02,ORD00000203,PROD00336,1,243.93,0.1,219.54,Office Supplies
ORD00000203-03,ORD00000203,PROD00142,4,320.16,0,1280.64,Books
ORD00000203-04,ORD00000203,PROD00221,1,122.39,0,122.39,Books
ORD00000204-01,ORD00000204,PROD00019,5,106.39,0.05,505.35,Beauty
ORD00000204-02,ORD00000204,PROD00479,5,118.41,0.15,503.24,Sports
ORD00000204-03,ORD00000204,PROD00320,3,32.07,0.1,86.59,Pet Supplies
ORD00000204-04,ORD00000204,PROD00450,1,236.32,0.15,200.87,Toys
ORD00000205-01,ORD00000205,PROD00211,1,468.06,0.1,421.25,Automotive
ORD00000206-01,ORD00000206,PROD00283,3,235.33,0,705.99,Books
ORD00000206-02,ORD00000206,PROD00233,5,82.28,0.15,349.69,Sports
ORD00000206-03,ORD00000206,PROD00022,5,82.06,0,410.3,Office Supplies
ORD00000206-04,ORD00000206,PROD00291,1,118.01,0,118.01,Beauty
ORD00000207-01,ORD00000207,PROD00420,2,197.84,0,395.68,Books
ORD00000207-02,ORD00000207,PROD00039,2,96.51,0.1,173.72,Office Supplies
ORD00000207-03,ORD00000207,PROD00401,4,190.69,0,762.76,Toys
ORD00000207-04,ORD00000207,PROD00416,4,30.71,0,122.84,Toys
ORD00000207-05,ORD00000207,PROD00449,1,78.75,0,78.75,Home & Kitchen
ORD00000208-01,ORD00000208,PROD00234,1,147.13,0,147.13,Automotive
ORD00000209-01,ORD00000209,PROD00327,5,72.59,0,362.95,Pet Supplies
ORD00000209-02,ORD00000209,PROD00306,1,151.94,0.1,136.75,Home & Kitchen
ORD00000210-01,ORD00000210,PROD00206,5,159.06,0,795.3,Books
ORD00000210-02,ORD00000210,PROD00295,1,174.91,0.1,157.42,Automotive
ORD00000211-01,ORD00000211,PROD00493,5,89.76,0.1,403.92,Automotive
ORD00000212-01,ORD00000212,PROD00154,1,250.17,0,250.17,Automotive
ORD00000212-02,ORD00000212,PROD00299,2,72.54,0,145.08,Pet Supplies
ORD00000212-03,ORD00000212,PROD00182,1,82.52,0.15,70.14,Fashion
ORD00000212-04,ORD00000212,PROD00205,2,99.11,0,198.22,Toys
ORD00000212-05,ORD00000212,PROD00001,1,133.94,0.15,113.85,Home & Kitchen
ORD00000213-01,ORD00000213,PROD00141,2,98.57,0,197.14,Beauty
ORD00000214-01,ORD00000214,PROD00134,1,332.26,0.15,282.42,Automotive
ORD00000214-02,ORD00000214,PROD00208,1,117.43,0.1,105.69,Office Supplies
ORD00000214-03,ORD00000214,PROD00476,1,74.22,0,74.22,Beauty
ORD00000214-04,ORD00000214,PROD00104,3,135.91,0.15,346.57,Toys
ORD00000214-05,ORD00000214,PROD00073,1,110.82,0,110.82,Pet Supplies
ORD00000215-01,ORD00000215,PROD00499,1,379.23,0,379.23,Office Supplies
ORD00000216-01,ORD00000216,PROD00487,4,176.36,0,705.44,Beauty
ORD00000216-02,ORD00000216,PROD00253,1,53.49,0.05,50.82,Sports
ORD00000217-01,ORD00000217,PROD00301,3,164.94,0,494.82,Automotive
ORD00000217-02,ORD00000217,PROD00416,2,30.71,0,61.42,Toys
ORD00000217-03,ORD00000217,PROD00088,3,112.32,0,336.96,Sports
ORD00000217-04,ORD00000217,PROD00332,1,87.69,0,87.69,Office Supplies
ORD00000218-01,ORD00000218,PROD00165,1,148.31,0.05,140.89,Books
ORD00000219-01,ORD00000219,PROD00394,1,175.41,0.15,149.1,Office Supplies
ORD00000220-01,ORD00000220,PROD00363,2,103.2,0,206.4,Automotive
ORD00000220-02,ORD00000220,PROD00259,3,134.39,0.15,342.69,Sports
ORD00000220-03,ORD00000220,PROD00488,5,62.99,0.15,267.71,Fashion
ORD00000220-04,ORD00000220,PROD00109,2,48.51,0.1,87.32,Sports
ORD00000220-05,ORD00000220,PROD00403,1,63.59,0,63.59,Pet Supplies
ORD00000221-01,ORD00000221,PROD00007,7,109.24,0.15,649.98,Home & Kitchen
ORD00000222-01,ORD00000222,PROD00475,5,86.79,0,433.95,Office Supplies
ORD00000222-02,ORD00000222,PROD00052,1,68.43,0,68.43,Beauty
ORD00000222-03,ORD00000222,PROD00118,3,500.27,0,1500.81,Fashion
ORD00000222-04,ORD00000222,PROD00153,3,88.52,0.1,239,Office Supplies
ORD00000222-05,ORD00000222,PROD00428,1,280.45,0.1,252.41,Sports
ORD00000223-01,ORD00000223,PROD00327,4,72.59,0,290.36,Pet Supplies
ORD00000223-02,ORD00000223,PROD00215,1,209.92,0.1,188.93,Toys
ORD00000223-03,ORD00000223,PROD00312,4,405.7,0.1,1460.52,Office Supplies
ORD00000223-04,ORD00000223,PROD00230,1,57.81,0.15,49.14,Books
ORD00000223-05,ORD00000223,PROD00496,1,106.35,0.1,95.72,Books
ORD00000224-01,ORD00000224,PROD00306,3,151.94,0,455.82,Home & Kitchen
ORD00000224-02,ORD00000224,PROD00076,5,109.99,0,549.95,Electronics
ORD00000224-03,ORD00000224,PROD00112,1,155.87,0.05,148.08,Fashion
ORD00000225-01,ORD00000225,PROD00219,4,331.26,0.05,1258.79,Automotive
ORD00000225-02,ORD00000225,PROD00499,5,379.23,0.05,1801.34,Office Supplies
ORD00000225-03,ORD00000225,PROD00389,2,50.31,0.1,90.56,Sports
ORD00000225-04,ORD00000225,PROD00118,5,500.27,0,2501.35,Fashion
ORD00000225-05,ORD00000225,PROD00313,1,322,0.15,273.7,Electronics
ORD00000226-01,ORD00000226,PROD00395,5,85.1,0,425.5,Fashion
ORD00000226-02,ORD00000226,PROD00444,5,143.62,0,718.1,Toys
ORD00000226-03,ORD00000226,PROD00107,4,193.1,0.1,695.16,Toys
ORD00000226-04,ORD00000226,PROD00254,1,56.04,0.15,47.63,Pet Supplies
ORD00000227-01,ORD00000227,PROD00149,1,184.87,0,184.87,Fashion
ORD00000227-02,ORD00000227,PROD00376,3,43.01,0,129.03,Office Supplies
ORD00000227-03,ORD00000227,PROD00195,5,192.55,0,962.75,Books
ORD00000227-04,ORD00000227,PROD00087,4,84.63,0,338.52,Home & Kitchen
ORD00000227-05,ORD00000227,PROD00307,1,112.61,0.05,106.98,Home & Kitchen
ORD00000228-01,ORD00000228,PROD00341,3,160.35,0,481.05,Sports
ORD00000228-02,ORD00000228,PROD00085,4,73.97,0.05,281.09,Beauty
ORD00000228-03,ORD00000228,PROD00234,5,147.13,0,735.65,Automotive
ORD00000228-04,ORD00000228,PROD00163,1,40.25,0,40.25,Books
ORD00000229-01,ORD00000229,PROD00070,3,172.57,0.05,491.82,Fashion
ORD00000229-02,ORD00000229,PROD00161,2,97.28,0.1,175.1,Beauty
ORD00000229-03,ORD00000229,PROD00187,1,287.41,0.15,244.3,Toys
ORD00000229-04,ORD00000229,PROD00320,2,32.07,0,64.14,Pet Supplies
ORD00000229-05,ORD00000229,PROD00403,1,63.59,0.15,54.05,Pet Supplies
ORD00000230-01,ORD00000230,PROD00475,1,86.79,0,86.79,Office Supplies
ORD00000230-02,ORD00000230,PROD00215,3,209.92,0.15,535.3,Toys
ORD00000230-03,ORD00000230,PROD00475,9,86.79,0.1,703,Office Supplies
ORD00000231-01,ORD00000231,PROD00295,5,174.91,0,874.55,Automotive
ORD00000231-02,ORD00000231,PROD00364,1,91.35,0,91.35,Pet Supplies
ORD00000231-03,ORD00000231,PROD00480,3,142,0,426,Sports
ORD00000231-04,ORD00000231,PROD00079,1,400.46,0.05,380.44,Home & Kitchen
ORD00000232-01,ORD00000232,PROD00270,4,201.35,0,805.4,Toys
ORD00000232-02,ORD00000232,PROD00293,4,104.11,0,416.44,Electronics
ORD00000232-03,ORD00000232,PROD00350,1,188.52,0.05,179.09,Office Supplies
